TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
90948,Dracaena draco :: Dragon Tree,4640 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7752811160997,-122.508676263409
7041,Acacia melanoxylon :: Blackwood Acacia,1292 Fell St,Sidewalk: Curb side : Cutout,18,3x3,37.7739714548649,-122.439175378897
4829,Prunus x 'Amanogawa' :: Flowering Cherry,94 Cortland Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7401999454427,-122.420994688157
3784,Corymbia ficifolia :: Red Flowering Gum,35 Cashmere St,Sidewalk: Curb side : Cutout,3,3X4,37.7356131929747,-122.382544123056
3292,Platanus x hispanica :: Sycamore: London Plane,4707 California St,Sidewalk: Curb side : Cutout,65,3X3,37.7845700679666,-122.46803407877
9690,Lophostemon confertus :: Brisbane Box,301 Gough St,Sidewalk: Curb side : Cutout,3,3x3,37.776184388733,-122.423007053797
90871,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,2033 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7745254339062,-122.480669822879
12093,Eucalyptus nicholii :: Nichol's Willow-Leafed Peppermint,1261X La Salle Ave,Sidewalk: Curb side : Cutout,12,3X3,37.732064349457,-122.383068698568
29149,Lophostemon confertus :: Brisbane Box,301X Jones St,Sidewalk: Curb side : Cutout,3,3x3,37.7839498031706,-122.412686320636
4984,Pinus radiata :: Monterey Pine,5300 Diamond Heights Blvd,Median : Cutout,12,12,37.7435139095193,-122.437744874344
86608,Acer rubrum 'Red Sunset' :: Red Swamp Maple,1320 Bryant St,Sidewalk: Curb side : Cutout,3,3x3,37.7693128892067,-122.410952042831
90692,Agonis flexuosa :: Peppermint Willow,4040 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7737020255392,-122.502176281286
29911,Ulmus spp :: Elm Spp,810x Junipero Serra Blvd,Sidewalk: Curb side : Cutout,18,,37.7239525748811,-122.472397431071
89390,Arbutus 'Marina' :: Hybrid Strawberry Tree,1500X Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.779165876205,-122.464308943157
90993,Metrosideros excelsa :: New Zealand Xmas Tree,2739 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7760463739382,-122.48839301037
91815,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2601 Harrison St,Sidewalk: Curb side : Cutout,3,3x3,37.755788521075,-122.412124384346
12592,Corymbia ficifolia :: Red Flowering Gum,545 Lake St,Sidewalk: Curb side : Cutout,125,3X3,37.7865681661673,-122.465570804819
12727,Acacia melanoxylon :: Blackwood Acacia,1600 Lake St,Sidewalk: Curb side : Cutout,90,4X4,37.7862485896694,-122.476803188002
4865,Callistemon citrinus :: Lemon Bottlebrush,32 Crags Ct,Sidewalk: Curb side : Cutout,35,3X3,37.7408683019977,-122.439441771578
27323,Lophostemon confertus :: Brisbane Box,316 Haight St,Sidewalk: Curb side : Cutout,30,4X4,37.7728980391554,-122.428074589009
21696,Ficus nitida :: Laurel Fig,1890 Sutter St,Sidewalk: Curb side : Cutout,16,4x4,37.7863931493079,-122.431397256992
13316,Olea europaea :: Olive Tree,3221X Sacramento St,Sidewalk: Curb side : Cutout,12,3X3,37.7882566408208,-122.445882120937
85871,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2366 Folsom St,Sidewalk: Curb side : Cutout,6,3x3,37.759417944294,-122.414834546653
12276,Lophostemon confertus :: Brisbane Box,729 Laguna St,Sidewalk: Curb side : Cutout,12,3X3,37.777807169502,-122.426676721228
17791,Olea europaea :: Olive Tree,1830 Pine St,Sidewalk: Curb side : Cutout,3,3X3,37.7889964771069,-122.425956526841
96577,Arbutus 'Marina' :: Hybrid Strawberry Tree,401x Otsego Ave,Sidewalk: Curb side : Cutout,2,3x3,37.7226672598955,-122.441389471398
93051,Pittosporum undulatum :: Victorian Box,1555X Fairfax Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7420241196322,-122.388967590374
86481,Arbutus 'Marina' :: Hybrid Strawberry Tree,1738 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7549963468497,-122.485055291033
90679,Agonis flexuosa :: Peppermint Willow,3844 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7737964430073,-122.500075844978
5900,Lophostemon confertus :: Brisbane Box,1200 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.7821968232059,-122.428358667665
7647,Ulmus parvifolia :: Chinese Elm,3302 Folsom St,Sidewalk: Curb side : Cutout,30,4X4,37.7450033836799,-122.413453712108
93377,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',3030 Turk Blvd,Sidewalk: Curb side : Cutout,3,3x3,37.7776233560341,-122.455721592525
93244,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,910X Church St,Sidewalk: Curb side : Cutout,3,3x3,37.7562367654726,-122.428058969621
91751,Pistacia chinensis :: Chinese Pistache,2660 Harrison St,Sidewalk: Curb side : Cutout,3,3x3,37.7548582726151,-122.412175673836
28517,Platanus x hispanica :: Sycamore: London Plane,399X 06th St,Sidewalk: Curb side : Cutout,18,3x3,37.7773339252383,-122.404024996522
9313,Myoporum laetum :: Myoporum,99X Gold Mine Dr,Sidewalk: Curb side : Cutout,90,2X2,37.7431383606087,-122.437831565564
103841,Syagrus romanzoffianum :: Queen Palm,1545 Polk St,Sidewalk: Curb side : Pot,3,3x3,37.7912365537909,-122.420997422968
24903,Acer rubrum :: Red Maple,2810 San Bruno Ave,Sidewalk: Curb side : Cutout,3,3X3,37.7262609211022,-122.403121150432
2991,Cinnamomum camphora :: Camphor Tree,2271 California St,Sidewalk: Curb side : Cutout,25,3X3,37.7888790501987,-122.431612235281
93393,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',3083 Turk Blvd,Sidewalk: Curb side : Cutout,3,3x3,37.7773441679649,-122.456542710171
86220,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2663 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7379176798007,-122.480773433176
23398,Platanus x hispanica :: Sycamore: London Plane,1615X Van Ness Ave,Sidewalk: Curb side : Cutout,15,4X4,37.7905702235831,-122.422551723919
94342,Metrosideros excelsa :: New Zealand Xmas Tree,1380 Alemany Blvd,Sidewalk: Curb side : Cutout,,3x3,37.7297064836576,-122.433780126506
6375,Ficus nitida :: Laurel Fig,309X Elm St,Sidewalk: Curb side : Cutout,18,4X4,37.7811962356475,-122.422348456516
89103,Laurus nobilis :: Sweet Bay: Grecian Laurel,625 18th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7761806243316,-122.477017470561
16875,Lophostemon confertus :: Brisbane Box,270 Oak St,Sidewalk: Curb side : Cutout,12,3X3,37.7749239488369,-122.423685382092
11232,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,1100X Ingalls St,Sidewalk: Curb side : Cutout,60,3X4,37.7307473625426,-122.379993586815
16758,Corymbia ficifolia :: Red Flowering Gum,1900X O'Farrell St,Sidewalk: Curb side : Cutout,18,4X4,37.7829213052255,-122.43606088796
89557,Quercus ilex :: Holly Oak,5239 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.777180392486,-122.504637988559
13693,Platanus x hispanica :: Sycamore: London Plane,722 Market St,Sidewalk: Curb side : Cutout,35,4x4,37.7873024480051,-122.404060527474
11033,Ficus nitida :: Laurel Fig,1503 Hyde St,Sidewalk: Curb side : Cutout,70,3x3,37.7946002066648,-122.418206559463
21841,Platanus x hispanica :: Sycamore: London Plane,137X CORNWALL ST,Sidewalk: Curb side : Cutout,20,2X2,37.7849805888586,-122.460803691974
89073,Prunus cerasifera :: Cherry Plum,574 18th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7771284944208,-122.476881211389
12739,Acacia melanoxylon :: Blackwood Acacia,1637 Lake St,Sidewalk: Curb side : Cutout,12,3X3,37.7860430016299,-122.477239912272
26478,Pyrus kawakamii :: Evergreen Pear,120 Gold Mine Dr,Sidewalk: Curb side : Cutout,3,3X3,37.7426539948984,-122.438566040387
90252,Metrosideros excelsa :: New Zealand Xmas Tree,3126 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7760163577517,-122.492467507097
90890,Pyrus calleryana :: Ornamental Pear,1603 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7747439737285,-122.476018483761
85867,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2108 Folsom St,Sidewalk: Curb side : Cutout,3,3x3,37.7635453824423,-122.415245432357
90946,Dracaena draco :: Dragon Tree,4508 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7753424675657,-122.507210811154
1609,Metrosideros excelsa :: New Zealand Xmas Tree,741 Arguello Blvd,Sidewalk: Curb side : Cutout,24,3X3,37.7766225976947,-122.458650775877
97341,Maytenus boaria :: Mayten,2211 Bush St,Sidewalk: Curb side : Cutout,,3x3,37.7868225877557,-122.434022751483
89445,Arbutus 'Marina' :: Hybrid Strawberry Tree,3116 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7783716209534,-122.481835672616
14379,Platanus x hispanica :: Sycamore: London Plane,2348 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.7635256765892,-122.434202993824
14711,Maytenus boaria :: Mayten,845 McAllister St,Sidewalk: Curb side : Cutout,24,4x4,37.7789600951073,-122.425078130411
19253,Pittosporum undulatum :: Victorian Box,1910X Ellis St,Sidewalk: Curb side : Cutout,12,3X3,37.7817717660742,-122.437640107751
20110,Platanus x hispanica :: Sycamore: London Plane,55X Starr King Way,Sidewalk: Curb side : Cutout,3,3X3,37.7849275969134,-122.423905614005
4236,Fraxinus americana :: American Ash,4015 Cesar Chavez St,Sidewalk: Curb side : Cutout,12,3X3,37.7474745521244,-122.429626406668
11174,Olea europaea :: Olive Tree,2721 Hyde St,Sidewalk: Curb side : Cutout,36,3X3,37.8059171856884,-122.420496811264
100537,Phoenix canariensis :: Canary Island Date Palm,2010X Market St,Median : Cutout,36,8,37.7694713555808,-122.426670904591
89632,Arbutus 'Marina' :: Hybrid Strawberry Tree,3535 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7780136044176,-122.486306881523
90184,Callistemon citrinus :: Lemon Bottlebrush,1718 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7767025104427,-122.477254814454
10217,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1351 Guerrero St,Sidewalk: Curb side : Cutout,6,3X3,37.7495655521395,-122.422511564697
7407,Ginkgo biloba :: Maidenhair Tree,1069 Folsom St,Sidewalk: Curb side : Cutout,6,3X3,37.7770477163815,-122.407035354746
2748,Schinus terebinthifolius :: Brazilian Pepper,27 Cabrillo St,Sidewalk: Curb side : Cutout,15,3X3,37.7755168992008,-122.459019040214
8022,Pittosporum undulatum :: Victorian Box,470 Fulton St,Sidewalk: Curb side : Cutout,50,3X3,37.7789600951073,-122.425078130411
14336,Platanus x hispanica :: Sycamore: London Plane,2258 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.7649931865845,-122.432373363461
27322,Lophostemon confertus :: Brisbane Box,312 Haight St,Sidewalk: Curb side : Cutout,20,4X4,37.7728980391554,-122.428074589009
16155,Pyrus calleryana 'Bradford' :: Ornamental Pear: Bradford,400X Monterey Blvd,Median : Cutout,3,5,37.731673280479,-122.444371284807
4701,Ficus nitida :: Laurel Fig,841 Columbus Ave,Sidewalk: Curb side : Cutout,24,3X3,37.8025035109944,-122.41317456692
89742,Arbutus 'Marina' :: Hybrid Strawberry Tree,1131 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7791866680938,-122.460442166577
104523,Cordyline australis :: Dracena Palm,51X BONVIEW ST,Front Yard : Yard,,,37.7443625662885,-122.415985930063
91206,Hymenosporum flavum :: Sweet Shade,397 Haight St,Sidewalk: Curb side : Cutout,3,3x3,37.7721141730556,-122.428597188956
89612,Tristaniopsis laurina :: Swamp Myrtle,4133 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7777220371425,-122.492742113091
9330,Rhamnus alaternus :: Italian Buckthorn,159 Gold Mine Dr,Sidewalk: Curb side : Cutout,3,3x3,37.7425302962209,-122.439199887043
5929,Maytenus boaria :: Mayten,1350X Eddy St,Sidewalk: Curb side : Cutout,12,4X4,37.7818123765589,-122.429853491465
23613,Pinus Spp :: Pine Spp,900X Vermont St,Sidewalk: Curb side : Cutout,36,30X30PL,37.7582340578883,-122.40396455427
89463,Arbutus 'Marina' :: Hybrid Strawberry Tree,3626 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7781195037364,-122.487235174507
5212,Pittosporum undulatum :: Victorian Box,810 Divisadero St,Sidewalk: Curb side : Cutout,18,2X3,37.7770734798053,-122.437923439832
90632,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3040 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7741844123978,-122.491549374976
17532,Ulmus parvifolia :: Chinese Elm,445X Persia Ave,Sidewalk: Curb side : Cutout,50,3X3,37.7215051643266,-122.432399639747
116522,Myoporum laetum :: Myoporum,324 08TH AVE,Sidewalk: Property side : Cutout,8,3x3,37.7823509768718,-122.466458848407
13405,Pinus Spp :: Pine Spp,362 Marietta Dr,Median : Cutout,45,5,37.7390005339934,-122.443724438614
27759,Prunus serrulata :: Ornamental Cherry,1099X Cesar Chavez St,Sidewalk: Curb side : Cutout,4,3x3,37.750139234821,-122.388473299437
17018,Afrocarpus gracilior :: Fern Pine,1048 Oak St,Sidewalk: Curb side : Cutout,3,3X3,37.7733818753695,-122.436574858617
90676,Agonis flexuosa :: Peppermint Willow,3816 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.773796740286,-122.499518700393
98799,Ginkgo biloba :: Maidenhair Tree,950@Washington Clay St,Sidewalk: Curb side : Cutout,,3x3,37.7947497683853,-122.408823532788
8269,Platanus x hispanica :: Sycamore: London Plane,635X Newhall St,Sidewalk: Curb side : Cutout,6,3X3,37.7404083351728,-122.387838675577
93298,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,869 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.7569944861757,-122.427850284713
103737,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2075 Folsom St,Sidewalk: Curb side : Cutout,9,3x3,37.7640980107115,-122.415011932629
5818,Prunus cerasifera :: Cherry Plum,959 Duncan St,Sidewalk: Curb side : Cutout,18,3X3,37.7451246954454,-122.441810105191
13593,Platanus x hispanica :: Sycamore: London Plane,540 Market St,Sidewalk: Curb side : Cutout,35,4x4,37.7908384073301,-122.399585186442
89389,Arbutus 'Marina' :: Hybrid Strawberry Tree,1450X Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7791690373004,-122.463624727212
475,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1110X Guerrero St,Sidewalk: Curb side : Cutout,3,3x3,37.753364362762,-122.423138074678
90762,Agonis flexuosa :: Peppermint Willow,4025 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7735850356272,-122.501737802253
165,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,185X Noe St,Sidewalk: Curb side : Cutout,24,4X4,37.7661105103373,-122.433192503539
23980,Platanus x hispanica :: Sycamore: London Plane,105 WEST PORTAL AVE,Sidewalk: Curb side : Cutout,9,3X3,37.7394455032164,-122.466838482233
23686,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,332 Virginia Ave,Sidewalk: Curb side : Cutout,3,3X3,37.7411956919963,-122.418836670708
28139,Eucalyptus nicholii :: Nichol's Willow-Leafed Peppermint,525X EUGENIA AVE,Sidewalk: Curb side : Cutout,30,4x4,37.7407780064538,-122.418169580752
94638,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,2000X Bay Shore Blvd,Sidewalk: Curb side : Cutout,3,3x3,37.71535722204,-122.399324379639
9282,Eucalyptus Spp :: Eucalyptus,12 George Ct,Sidewalk: Curb side : Cutout,12,3X3,37.7308593210732,-122.382381317235
23712,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,703 Webster St,Sidewalk: Curb side : Cutout,90,4X4,37.7769735674529,-122.429792527426
89680,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2501 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.778515724988,-122.475239995663
90662,Myoporum laetum :: Myoporum,3518 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7739424981767,-122.496335651932
19529,Tristaniopsis laurina :: Swamp Myrtle,141 Saint Joseph's Ave,Sidewalk: Curb side : Cutout,6,4X4,37.7810237698712,-122.441791866828
91219,Hymenosporum flavum :: Sweet Shade,413 Haight St,Sidewalk: Curb side : Cutout,3,3x3,37.7721428903176,-122.429169553725
11629,Arbutus 'Marina' :: Hybrid Strawberry Tree,400X Junipero Serra Blvd,Sidewalk: Curb side : Cutout,3,4x4,37.7299062097499,-122.472098464699
30055,Pinus radiata :: Monterey Pine,510X Brotherhood Way,Median : Cutout,6,M,37.7124705349467,-122.467429580771
90534,Olea europaea :: Olive Tree,787 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.774739060163,-122.484446812828
12766,Prunus cerasifera :: Cherry Plum,1816 Lake St,Sidewalk: Curb side : Cutout,40,3X3,37.7860983011374,-122.479134351427
2872,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1408 California St,Sidewalk: Curb side : Cutout,3,3X3,37.7911008000132,-122.417690060515
18322,Ficus nitida :: Laurel Fig,226 Potrero Ave,Sidewalk: Curb side : Cutout,40,4X4,37.7667132034185,-122.407729067657
11191,Cupressus macrocarpa :: Monterey Cypress,148 Idora Ave,Median : Cutout,48,8,37.7442538125131,-122.457812277707
23744,Ulmus parvifolia :: Chinese Elm,1111X McAllister St,Sidewalk: Curb side : Cutout,12,4X4,37.7787585493448,-122.430226218205
15121,Ceratonia siliqua :: Carob,300 Mission St,Sidewalk: Curb side : Cutout,18,2X2,37.7911022004845,-122.396041353962
1902,Pittosporum undulatum :: Victorian Box,21X Beideman St,Sidewalk: Curb side : Cutout,12,3X3,37.7818186353856,-122.438397125073
116771,Ficus nitida :: Laurel Fig,590X NATOMA ST,Sidewalk: Curb side : Cutout,20,3x3,37.7788530052944,-122.409376039999
12849,Liquidambar styraciflua :: American Sweet Gum,2412 Lake St,Sidewalk: Curb side : Cutout,12,3X3,37.7858136848869,-122.485438673295
8802,Metrosideros excelsa :: New Zealand Xmas Tree,3700 Geary Blvd,Median : Cutout,12,M6,37.7812547016031,-122.459154247437
96514,Pistacia chinensis :: Chinese Pistache,2525 Harrison St,Sidewalk: Curb side : Cutout,3,3x3,37.7565924865992,-122.412094949605
85589,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1566 Palou Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7336896386511,-122.390276478357
89743,Arbutus 'Marina' :: Hybrid Strawberry Tree,1125 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.779190296955,-122.460334269929
24797,Metrosideros excelsa :: New Zealand Xmas Tree,7521 Geary Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.7792663253199,-122.500153699286
12844,Arbutus 'Marina' :: Hybrid Strawberry Tree,2334 Lake St,Sidewalk: Curb side : Cutout,12,3X3,37.7858473064355,-122.484708351946
20126,Eucalyptus sideroxylon :: Red Ironbark,999X Hayes St,Sidewalk: Curb side : Cutout,18,3X4,37.7756205244718,-122.432328548686
86089,Tristaniopsis laurina :: Swamp Myrtle,2490X 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7409604754519,-122.485149538477
761,Acacia spp :: Acacia Spp,2801X 36th Ave,Sidewalk: Curb side : Cutout,18,3,37.7348267279074,-122.49349142957
4753,Ficus nitida :: Laurel Fig,1250 Columbus Ave,Sidewalk: Curb side : Cutout,80,4X4,37.8057650284682,-122.417557918763
4939,Pittosporum undulatum :: Victorian Box,36 Dedman Ct,Sidewalk: Curb side : Cutout,3,3X4,37.7368097478482,-122.385132073872
90630,Arbutus 'Marina' :: Hybrid Strawberry Tree,3030 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7742014012054,-122.491241313005
13790,Platanus x hispanica 'Bloodgood' :: Bloodgood London Plane,925 Market St,Sidewalk: Curb side : Cutout,20,4X4,37.7834926696549,-122.408494625591
86638,Acer rubrum 'Red Sunset' :: Red Swamp Maple,2645 Bryant St,Sidewalk: Curb side : Cutout,3,3x3,37.7520793276673,-122.40900625069
89551,Quercus ilex :: Holly Oak,5333 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7771397519236,-122.505602419867
27504,Corymbia ficifolia :: Red Flowering Gum,200X Lake St,Sidewalk: Curb side : Cutout,16,3X3,37.7869092406109,-122.46154043606
16687,Prunus serrulata :: Ornamental Cherry,500 Noriega St,Median : Cutout,6,2,37.7552910027695,-122.468922364571
27673,Corymbia ficifolia :: Red Flowering Gum,39 Osceola Dr,Sidewalk: Curb side : Cutout,18,3X3,37.7315367226818,-122.382934029479
11203,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,1001X Ingalls St,Sidewalk: Curb side : Cutout,60,3X4,37.7310651541831,-122.379483297777
110014,Platanus x hispanica :: Sycamore: London Plane,34 Maple St,Sidewalk: Curb side : Cutout,,,37.7901056424074,-122.455587678197
16073,Pyrus calleryana 'Bradford' :: Ornamental Pear: Bradford,258X Monterey Blvd,Median : Cutout,12,5,37.7316941555853,-122.441084223383
28879,Platanus x hispanica :: Sycamore: London Plane,440X 02nd St,Sidewalk: Curb side : Cutout,3,3X3,37.7836546901942,-122.394461543195
14469,Lophostemon confertus :: Brisbane Box,215 Masonic Ave,Sidewalk: Curb side : Cutout,35,3X3,37.779792479557,-122.447509741458
23770,Pittosporum undulatum :: Victorian Box,1200X Golden Gate Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7797736065987,-122.431167623521
85676,Acer rubrum 'Red Sunset' :: Red Swamp Maple,704 Bryant St,Sidewalk: Curb side : Cutout,3,3x3,37.7777503836654,-122.400457340145
18958,Pittosporum undulatum :: Victorian Box,2895 Sacramento St,Sidewalk: Curb side : Cutout,15,3X3,37.7889420752515,-122.440495828792
6025,Corymbia ficifolia :: Red Flowering Gum,1791 Eddy St,Sidewalk: Curb side : Cutout,12,3X3,37.7807696680583,-122.437073734016
13667,Platanus x hispanica :: Sycamore: London Plane,656 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.7882205400842,-122.402899225334
10536,Lophostemon confertus :: Brisbane Box,112 Harbor Rd,Sidewalk: Curb side : Cutout,12,3X4,37.7320492651591,-122.37796690524
13662,Platanus x hispanica :: Sycamore: London Plane,645 Market St,Sidewalk: Curb side : Cutout,35,4X4,37.7880709832963,-122.402686808451
4893,Shrub :: Shrub,745X Mansell St,Sidewalk: Curb side : Cutout,12,3X3,37.7194558413593,-122.408303589874
6976,Acacia melanoxylon :: Blackwood Acacia,745X Fell St,Sidewalk: Curb side : Cutout,18,3X3,37.774949181297,-122.430096182274
107319,Pinus radiata :: Monterey Pine,530X JUNIPERO SERRA BLVD,Median : Cutout,27,,37.728459908419,-122.472125702067
6336,Corymbia ficifolia :: Red Flowering Gum,1915X Ellis St,Sidewalk: Curb side : Cutout,18,7x7,37.781395489842,-122.437953598919
7816,Platanus x hispanica :: Sycamore: London Plane,725X Franklin St,Sidewalk: Curb side : Cutout,12,4X4,37.7811733949931,-122.422250204818
90721,Yucca gloriosa :: Spanish Dagger,4650X Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7734064869384,-122.508669887159
23014,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,790 Valencia St,Sidewalk: Curb side : Cutout,12,3X3,37.7605324270074,-122.421627026238
90361,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',627 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7770806697624,-122.465642518251
29117,Lophostemon confertus :: Brisbane Box,611 Ellis St,Sidewalk: Curb side : Cutout,6,3x3,37.7843542527477,-122.416263532231
26780,Tristaniopsis laurina :: Swamp Myrtle,1752 Church St,Sidewalk: Curb side : Cutout,6,3X3,37.7428366133046,-122.426675095663
89567,Cordyline australis :: Dracena Palm,4949X Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7773557666221,-122.501182031755
90412,Tristaniopsis laurina :: Swamp Myrtle,101X McCoppin St,Sidewalk: Curb side : Cutout,3,3x3,37.7715394953365,-122.422534862848
24049,Lophostemon confertus :: Brisbane Box,86 Westbrook Ct,Sidewalk: Curb side : Cutout,3,3X4,37.735092588389,-122.382929935691
12670,Pyrus kawakamii :: Evergreen Pear,1128 Lake St,Sidewalk: Curb side : Cutout,6,3X3,37.786439173997,-122.471741673868
5914,Lophostemon confertus :: Brisbane Box,1281 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.7818356502578,-122.428696429047
91670,Pyrus calleryana :: Ornamental Pear,741 South Van Ness Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7613095880453,-122.417046606038
12774,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1842 Lake St,Sidewalk: Curb side : Cutout,20,6,37.7860799008728,-122.479635529609
90992,Metrosideros excelsa :: New Zealand Xmas Tree,2745 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7760404365843,-122.48847027088
110637,Platanus x hispanica :: Sycamore: London Plane,200x DRUMM ST,Median : Cutout,1,,37.7955004026749,-122.396708806749
28610,Washingtonia robusta :: Mexican Fan Palm,1107 Ocean Ave,Sidewalk: Curb side : Cutout,18,5X5,37.7233396801105,-122.454398718898
17165,Lophostemon confertus :: Brisbane Box,1200 Oakdale Ave,Sidewalk: Curb side : Cutout,6,3X3,37.7304879894043,-122.383047828138
91646,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,1271 South Van Ness Ave,Sidewalk: Curb side : Cutout,7,3x3,37.7528530260896,-122.416240700263
4886,Metrosideros excelsa :: New Zealand Xmas Tree,810X Mansell St,Sidewalk: Curb side : Cutout,18,3X70,37.7195886091646,-122.409181897741
28331,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,3281 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.7443350512574,-122.420489949359
14035,Platanus x hispanica :: Sycamore: London Plane,1255 Market St,Sidewalk: Curb side : Cutout,6,4X4,37.7779670885842,-122.415492136821
3833,Pittosporum undulatum :: Victorian Box,55X Dedman Ct,Sidewalk: Curb side : Cutout,12,3X4,37.7370757852971,-122.38482595599
10170,Magnolia grandiflora :: Southern Magnolia,1029 Guerrero St,Sidewalk: Curb side : Cutout,12,2X2,37.7542777899419,-122.422966113164
22430,Lophostemon confertus :: Brisbane Box,5945 03rd St,Sidewalk: Curb side : Cutout,3,3X3,37.7240922042587,-122.394733765678
13214,Lophostemon confertus :: Brisbane Box,2200 Lombard St,Sidewalk: Curb side : Cutout,20,3x3,37.799719029379,-122.437880804599
90901,Eriobotrya deflexa :: Bronze Loquat,945X Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7750971658671,-122.468637454404
90378,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',109 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7773345670003,-122.460027710853
90464,Pyrus calleryana :: Ornamental Pear,668 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7768977640601,-122.484409500406
4035,Maytenus boaria :: Mayten,2300 Cesar Chavez St,Sidewalk: Curb side : Cutout,3,3X3,37.7495779949848,-122.400196385587
